Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,2908.69,безналичный,Могилев,БелАгропромбанк-SLIS-891,2014-06-09,02:26:17,успешно,нет,0.0
юр. лицо,списание средств,1786.64,наличный,Брест,БелАгропромбанк-IAGV-742,2020-08-08,00:11:31,успешно,да,75.3
физ. лицо,получение средств,4243.79,безналичный,Гродно,БелАгропромбанк-DXDR-789,2023-11-02,15:37:54,успешно,нет,0.0
физ. лицо,списание средств,4049.82,безналичный,Витебск,Приорбанк-FVZW-508,2019-12-10,01:15:07,успешно,нет,0.0
физ. лицо,получение средств,2295.05,наличный,Гомель,Белинвестбанк-HGIB-530,2023-02-11,19:24:22,успешно,нет,0.0
физ. лицо,списание средств,2171.59,безналичный,Минск,Беларусбанк-TSAE-813,2023-04-10,00:54:08,успешно,нет,0.0
юр. лицо,списание средств,3476.39,наличный,Витебск,Белинвестбанк-WKRC-420,2019-09-05,00:07:08,успешно,да,198.75
юр. лицо,получение средств,4799.35,наличный,Витебск,Беларусбанк-PCQI-975,2019-05-06,13:43:47,успешно,нет,0.0
юр. лицо,получение средств,1544.46,безналичный,Могилев,МаксБанк-FYFU-917,2019-07-08,19:18:42,успешно,нет,0.0
юр. лицо,получение средств,4889.97,безналичный,Витебск,МаксБанк-ORDU-465,2018-06-07,20:13:54,успешно,нет,0.0
физ. лицо,списание средств,1266.98,наличный,Могилев,Белинвестбанк-XOVR-095,2019-04-06,22:48:39,недостаточно средств,нет,0.0
юр. лицо,списание средств,3628.81,безналичный,Могилев,Белинвестбанк-HULN-208,2022-05-12,04:25:52,неправильный ввод пин-кода,да,93.36
физ. лицо,получение средств,3216.25,наличный,Гомель,МаксБанк-AKJZ-466,2021-07-02,16:40:36,успешно,нет,0.0
физ. лицо,получение средств,4372.81,безналичный,Минск,Беларусбанк-PICV-426,2017-01-05,23:58:28,успешно,нет,0.0
юр. лицо,получение средств,2111.19,наличный,Гомель,Приорбанк-IQHI-826,2018-03-01,04:05:47,успешно,нет,0.0
юр. лицо,списание средств,4677.13,наличный,Гродно,БелАгропромбанк-PMPS-210,2017-08-05,01:23:32,неправильный ввод пин-кода,да,406.32
юр. лицо,списание средств,1306.0,безналичный,Брест,Приорбанк-GQXS-279,2016-06-06,13:15:38,недостаточно средств,да,54.78
физ. лицо,получение средств,1376.66,безналичный,Могилев,Приорбанк-AWKL-884,2022-09-10,02:40:18,успешно,нет,0.0
юр. лицо,получение средств,1993.44,наличный,Могилев,Беларусбанк-MKKB-311,2022-11-05,08:23:02,успешно,нет,0.0
юр. лицо,получение средств,2607.91,безналичный,Гомель,МаксБанк-LLUF-359,2024-03-02,05:17:17,успешно,нет,0.0
физ. лицо,списание средств,1446.3,безналичный,Витебск,МаксБанк-TJPW-886,2016-09-06,17:56:16,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2927.28,наличный,Гродно,БелАгропромбанк-HRFJ-084,2014-12-05,23:43:02,успешно,нет,0.0
юр. лицо,получение средств,2053.71,безналичный,Витебск,Белинвестбанк-EACI-742,2018-01-01,04:17:47,успешно,нет,0.0
юр. лицо,получение средств,2482.38,безналичный,Могилев,БелАгропромбанк-VRAF-658,2014-05-09,04:42:06,успешно,нет,0.0
юр. лицо,списание средств,2591.47,наличный,Минск,Приорбанк-TGJL-257,2021-12-01,00:24:30,недостаточно средств,нет,0.0
физ. лицо,получение средств,971.26,наличный,Гродно,Приорбанк-OSPR-383,2023-08-09,01:04:42,успешно,нет,0.0
юр. лицо,получение средств,4702.45,наличный,Минск,Белинвестбанк-JJKU-790,2020-07-02,00:26:17,успешно,нет,0.0
физ. лицо,получение средств,4527.52,наличный,Гродно,Приорбанк-JQIW-151,2015-05-11,21:30:50,успешно,нет,0.0
юр. лицо,списание средств,4972.01,наличный,Витебск,Беларусбанк-PIBP-780,2021-04-02,07:13:13,недостаточно средств,да,468.8
физ. лицо,получение средств,3901.33,наличный,Гомель,Приорбанк-KYCR-172,2024-04-09,05:28:31,успешно,нет,0.0
юр. лицо,списание средств,2033.26,наличный,Минск,Приорбанк-AWSB-506,2022-11-08,16:42:44,неправильный ввод пин-кода,да,40.79
физ. лицо,списание средств,4133.12,безналичный,Брест,Беларусбанк-YLVB-958,2018-03-02,01:19:33,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,128.14,безналичный,Минск,Белинвестбанк-ZAJO-436,2022-08-04,14:28:46,успешно,да,11.99
физ. лицо,получение средств,2829.36,безналичный,Могилев,БелАгропромбанк-WZCX-202,2024-02-06,17:29:52,успешно,нет,0.0
юр. лицо,получение средств,2720.09,наличный,Минск,БелАгропромбанк-LNKF-505,2018-02-11,17:12:18,успешно,нет,0.0
физ. лицо,списание средств,4749.04,наличный,Витебск,Белинвестбанк-AUXJ-678,2023-08-02,08:01:45,неправильный ввод пин-кода,да,306.04
физ. лицо,получение средств,3572.66,безналичный,Могилев,Приорбанк-RUWP-153,2021-12-04,01:18:59,успешно,нет,0.0
юр. лицо,списание средств,4118.96,наличный,Гродно,БелАгропромбанк-GCLH-524,2015-09-04,20:41:05,успешно,да,249.96
физ. лицо,получение средств,1778.45,наличный,Могилев,Беларусбанк-BTHX-914,2021-08-10,09:37:43,успешно,нет,0.0
физ. лицо,списание средств,2712.03,безналичный,Могилев,Белинвестбанк-BPWY-172,2024-10-03,14:49:28,неправильный ввод пин-кода,да,165.34
физ. лицо,списание средств,1581.24,безналичный,Витебск,МаксБанк-CCOH-046,2016-02-09,13:33:49,неправильный ввод пин-кода,да,149.51
юр. лицо,списание средств,3751.1,безналичный,Витебск,Приорбанк-WQLR-517,2024-02-10,17:45:00,недостаточно средств,да,357.16
юр. лицо,списание средств,1598.43,наличный,Брест,МаксБанк-DQHU-356,2020-11-07,11:09:52,успешно,да,123.32
юр. лицо,списание средств,3906.32,безналичный,Минск,Беларусбанк-XLAI-958,2019-04-12,10:17:28,неправильный ввод пин-кода,да,330.33
физ. лицо,списание средств,3872.02,наличный,Брест,Приорбанк-THPG-821,2022-09-12,10:19:47,неправильный ввод пин-кода,да,86.12
