Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,получение средств,1179.88,наличный,Минск,БелАгропромбанк-HIID-213,2000-09-01,01:22:17,успешно,нет,0.0
юр. лицо,получение средств,2645.4,безналичный,Гомель,Белинвестбанк-ZMZZ-290,2010-07-01,15:33:53,успешно,нет,0.0
физ. лицо,списание средств,2152.59,наличный,Брест,МаксБанк-HURZ-663,2006-08-07,19:11:07,недостаточно средств,нет,0.0
юр. лицо,получение средств,587.19,безналичный,Брест,Приорбанк-DQVK-366,2008-06-01,21:41:32,успешно,нет,0.0
юр. лицо,получение средств,600.4,безналичный,Гродно,МаксБанк-NGZZ-135,2004-02-05,20:22:50,успешно,нет,0.0
юр. лицо,получение средств,3029.8,безналичный,Гомель,Приорбанк-NANZ-643,2003-07-02,14:58:03,успешно,нет,0.0
физ. лицо,списание средств,231.88,наличный,Гомель,МаксБанк-QKLY-426,2003-11-03,11:05:08,успешно,нет,0.0
юр. лицо,получение средств,2835.14,наличный,Минск,БелАгропромбанк-KRXO-092,2001-07-05,18:37:28,успешно,нет,0.0
физ. лицо,списание средств,1817.93,наличный,Витебск,Беларусбанк-WFRR-698,2008-04-10,04:15:38,недостаточно средств,да,48.72
физ. лицо,списание средств,3936.4,наличный,Могилев,БелАгропромбанк-FGYG-401,2004-12-01,11:09:35,недостаточно средств,да,261.65
юр. лицо,получение средств,4585.8,безналичный,Брест,МаксБанк-AKXL-770,2010-09-03,09:37:29,успешно,нет,0.0
физ. лицо,получение средств,1882.45,наличный,Гомель,Беларусбанк-AOOI-451,2009-05-07,08:28:13,успешно,нет,0.0
физ. лицо,списание средств,2872.5,безналичный,Витебск,Приорбанк-VWPT-694,2007-09-01,19:55:10,недостаточно средств,да,162.72
физ. лицо,списание средств,330.84,безналичный,Гомель,Приорбанк-IBPV-050,2010-12-02,19:01:09,недостаточно средств,да,7.81
юр. лицо,списание средств,1817.27,наличный,Брест,Приорбанк-CISA-792,2011-08-12,19:10:12,неправильный ввод пин-кода,да,100.36
физ. лицо,получение средств,941.96,безналичный,Гродно,Приорбанк-SFTM-320,2004-12-01,11:03:10,успешно,нет,0.0
юр. лицо,списание средств,1072.06,безналичный,Могилев,Белинвестбанк-MPXM-415,2012-07-02,08:55:20,недостаточно средств,нет,0.0
юр. лицо,получение средств,59.42,безналичный,Могилев,БелАгропромбанк-DNDK-662,2010-03-03,17:43:05,успешно,нет,0.0
юр. лицо,получение средств,407.5,безналичный,Гомель,Беларусбанк-HCBA-249,2008-12-11,10:24:10,успешно,нет,0.0
физ. лицо,получение средств,2824.39,наличный,Брест,БелАгропромбанк-PNZL-250,2007-02-09,07:12:38,успешно,нет,0.0
физ. лицо,списание средств,3563.32,безналичный,Витебск,Приорбанк-LZCP-205,2002-03-02,02:25:28,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2208.04,безналичный,Брест,МаксБанк-HLOY-967,2005-01-01,23:56:05,успешно,да,93.09
физ. лицо,списание средств,4893.23,наличный,Брест,БелАгропромбанк-VLPP-216,2006-10-09,08:52:23,недостаточно средств,нет,0.0
юр. лицо,получение средств,3215.62,наличный,Гомель,Беларусбанк-JDBL-963,2004-09-05,02:49:48,успешно,нет,0.0
юр. лицо,списание средств,2689.01,наличный,Минск,Приорбанк-QVUO-130,2002-03-05,23:27:38,недостаточно средств,нет,0.0
юр. лицо,списание средств,3156.53,наличный,Витебск,Белинвестбанк-GWIX-924,2011-05-02,02:32:38,успешно,да,264.99
юр. лицо,получение средств,223.09,наличный,Витебск,Беларусбанк-TPEN-973,2006-08-12,19:54:28,успешно,нет,0.0
физ. лицо,списание средств,1185.51,безналичный,Гомель,Приорбанк-LTCI-215,2001-06-07,18:38:43,недостаточно средств,да,32.61
юр. лицо,списание средств,807.14,безналичный,Минск,МаксБанк-SQGN-009,2010-08-01,13:04:21,успешно,нет,0.0
физ. лицо,получение средств,2324.02,наличный,Минск,Приорбанк-YZTW-369,2007-02-12,04:20:23,успешно,нет,0.0
физ. лицо,списание средств,1421.76,наличный,Могилев,Приорбанк-SQIW-673,2008-10-06,20:00:33,успешно,нет,0.0
физ. лицо,списание средств,4190.28,наличный,Могилев,Белинвестбанк-QNYK-473,2004-03-06,09:01:32,недостаточно средств,нет,0.0
физ. лицо,списание средств,2624.76,безналичный,Гомель,Белинвестбанк-KVQW-559,2002-07-10,02:50:37,недостаточно средств,нет,0.0
юр. лицо,списание средств,728.98,безналичный,Гомель,БелАгропромбанк-HZXN-120,2007-03-02,15:44:29,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,425.82,безналичный,Гомель,Беларусбанк-CMUI-621,2005-05-08,17:25:55,успешно,нет,0.0
юр. лицо,списание средств,376.65,наличный,Минск,БелАгропромбанк-ZXFX-510,2003-08-02,03:54:01,недостаточно средств,да,28.08
юр. лицо,получение средств,83.14,безналичный,Могилев,Беларусбанк-QRBB-804,2009-06-05,18:34:37,успешно,нет,0.0
юр. лицо,списание средств,864.81,безналичный,Минск,Белинвестбанк-JQOX-005,2000-05-04,12:26:33,неправильный ввод пин-кода,да,17.63
физ. лицо,списание средств,1902.37,безналичный,Гродно,Белинвестбанк-DWJO-906,2011-04-03,04:29:10,недостаточно средств,нет,0.0
физ. лицо,получение средств,970.61,безналичный,Брест,Приорбанк-HIXX-039,2004-04-04,13:30:29,успешно,нет,0.0
физ. лицо,получение средств,100.78,наличный,Могилев,Приорбанк-IYXB-949,2013-07-05,13:52:19,успешно,нет,0.0
физ. лицо,списание средств,1813.7,безналичный,Витебск,БелАгропромбанк-DDHN-303,2013-05-06,13:32:06,успешно,да,171.01
физ. лицо,списание средств,2619.22,наличный,Минск,Белинвестбанк-LANN-114,2004-05-07,00:39:18,недостаточно средств,да,239.34
юр. лицо,получение средств,3215.1,безналичный,Витебск,МаксБанк-KOOR-997,2001-03-06,07:42:34,успешно,нет,0.0
юр. лицо,списание средств,2320.03,безналичный,Гродно,Беларусбанк-WKQQ-976,2000-08-12,06:39:48,успешно,да,160.17
физ. лицо,списание средств,72.0,наличный,Минск,Приорбанк-LSXH-638,2004-11-06,17:08:48,недостаточно средств,нет,0.0
физ. лицо,получение средств,163.97,наличный,Брест,БелАгропромбанк-BFXS-114,2005-08-12,03:23:09,успешно,нет,0.0
